sku,name,price,weight_kg,in_stock
SKU-20151,rock,745.31,15.301,False
SKU-20152,perform,405.79,16.479,True
SKU-20153,actually,112.95,6.98,True
SKU-20154,throw,288.63,10.91,True
SKU-20155,case,173.0,9.669,False
SKU-20156,also,542.51,10.785,False
SKU-20157,million,277.95,8.852,False
SKU-20158,technology,291.54,8.625,False
SKU-20159,fire,761.97,10.332,True
SKU-20160,economic,680.91,14.191,False
SKU-20161,customer,963.75,15.723,False
SKU-20162,great,232.17,10.159,False
SKU-20163,surface,322.23,5.313,False
SKU-20164,increase,215.84,5.522,True
SKU-20165,day,516.98,1.816,True
SKU-20166,difference,55.38,3.074,False
SKU-20167,agreement,931.04,22.423,False
SKU-20168,natural,917.36,12.74,False
SKU-20169,above,494.29,19.47,False
SKU-20170,serve,529.95,9.451,False
SKU-20171,real,288.88,10.699,False
SKU-20172,stuff,620.49,3.724,False
SKU-20173,reflect,719.66,1.613,False
SKU-20174,down,736.97,2.758,False
SKU-20175,down,424.9,5.411,True
SKU-20176,kind,582.84,1.567,False
SKU-20177,plan,460.92,11.74,False
SKU-20178,look,222.4,2.585,False
SKU-20179,score,270.58,13.004,False
SKU-20180,paper,61.61,6.241,True
SKU-20181,word,598.51,9.589,False
SKU-20182,out,311.6,6.274,True
SKU-20183,size,618.27,18.217,True
SKU-20184,back,459.99,11.02,True
SKU-20185,fish,928.17,20.876,True
SKU-20186,run,408.46,7.342,True
SKU-20187,join,226.17,22.672,False
SKU-20188,live,490.82,17.319,True
SKU-20189,blue,412.51,21.204,True
SKU-20190,leg,737.14,8.43,False
SKU-20191,serve,993.12,24.232,True
SKU-20192,take,24.4,24.98,False
SKU-20193,success,25.53,19.646,False
SKU-20194,analysis,978.85,23.649,False
SKU-20195,trade,958.08,5.71,True
SKU-20196,once,237.86,15.335,True
SKU-20197,difficult,891.6,23.538,False
SKU-20198,method,169.48,9.89,False
SKU-20199,friend,25.46,1.313,False
SKU-20200,enough,717.92,6.499,False
SKU-20201,down,47.2,4.608,False
SKU-20202,international,35.46,9.679,False
SKU-20203,man,292.74,14.414,False
SKU-20204,subject,453.76,4.264,False
SKU-20205,consumer,23.74,24.647,False
SKU-20206,wife,90.45,5.649,True
SKU-20207,contain,189.57,7.416,True
SKU-20208,measure,160.19,10.11,True
SKU-20209,over,132.4,12.861,False
SKU-20210,activity,610.32,9.07,True
SKU-20211,may,507.41,22.565,True
SKU-20212,bag,608.89,1.863,True
SKU-20213,design,614.76,6.624,True
SKU-20214,onto,335.9,11.967,True
SKU-20215,performance,152.15,7.793,True
SKU-20216,whom,198.52,14.2,False
SKU-20217,former,612.23,1.724,False
SKU-20218,modern,101.31,13.647,True
SKU-20219,kind,440.47,12.984,True
SKU-20220,sea,267.56,21.584,True
SKU-20221,speech,707.48,6.581,False
SKU-20222,heart,654.66,5.015,False
SKU-20223,administration,535.98,8.426,False
SKU-20224,imagine,922.45,1.509,True
SKU-20225,without,975.32,0.923,True
SKU-20226,lawyer,407.99,4.007,False
SKU-20227,life,227.22,5.386,True
SKU-20228,know,973.93,6.33,False
SKU-20229,prevent,348.5,19.289,True
SKU-20230,environment,478.36,1.692,False
SKU-20231,left,991.62,24.974,True
SKU-20232,campaign,643.01,0.942,True
SKU-20233,wide,460.16,16.78,True
SKU-20234,day,407.11,23.915,True
SKU-20235,point,712.38,16.384,True
SKU-20236,organization,697.7,4.609,False
SKU-20237,more,995.52,13.207,False
SKU-20238,me,143.41,11.0,True
SKU-20239,pattern,957.26,17.53,True
SKU-20240,approach,851.46,16.297,False
SKU-20241,information,81.13,10.868,True
SKU-20242,some,477.07,11.229,False
SKU-20243,garden,114.28,23.276,False
SKU-20244,heart,337.49,3.045,False
SKU-20245,must,521.61,19.952,False
SKU-20246,should,723.91,16.492,True
SKU-20247,will,820.73,4.494,False
SKU-20248,shoulder,758.78,9.425,False
SKU-20249,us,335.63,17.45,False
SKU-20250,most,456.29,2.741,False
SKU-20251,three,876.49,18.042,False
SKU-20252,manager,307.04,14.75,False
SKU-20253,young,85.57,3.794,True
SKU-20254,director,699.53,5.449,False
SKU-20255,name,868.27,23.93,False
SKU-20256,pattern,407.77,2.891,False
SKU-20257,smile,86.15,13.307,False
SKU-20258,thousand,875.3,9.588,False
SKU-20259,consider,777.23,12.223,False
SKU-20260,else,581.78,24.221,False
SKU-20261,despite,265.7,12.138,False
SKU-20262,out,315.16,7.552,True
SKU-20263,course,129.54,12.882,True
SKU-20264,everyone,561.4,11.126,False
SKU-20265,form,144.62,7.531,True
SKU-20266,still,858.48,7.809,False
SKU-20267,investment,645.05,2.363,False
SKU-20268,area,126.47,5.031,True
SKU-20269,discuss,477.42,0.524,True
SKU-20270,model,959.41,5.654,False
SKU-20271,forget,862.61,9.656,False
SKU-20272,people,216.39,5.877,True
SKU-20273,may,362.56,23.762,True
SKU-20274,suddenly,957.83,4.681,False
SKU-20275,girl,575.78,1.676,False
SKU-20276,expect,817.17,9.809,False
SKU-20277,company,892.65,12.131,False
SKU-20278,church,434.61,16.712,True
SKU-20279,cover,589.95,12.679,True
SKU-20280,remain,936.76,18.901,True
SKU-20281,who,647.33,16.086,True
SKU-20282,art,890.88,2.588,True
SKU-20283,in,146.03,8.628,True
SKU-20284,bill,968.84,11.48,True
SKU-20285,provide,79.65,6.182,False
SKU-20286,for,339.69,7.547,False
SKU-20287,not,461.14,13.431,True
SKU-20288,care,334.08,0.288,True
SKU-20289,enjoy,638.82,13.679,False
SKU-20290,relate,174.07,23.441,True
SKU-20291,general,658.19,22.838,True
SKU-20292,coach,179.62,11.743,False
SKU-20293,walk,228.23,24.811,False
SKU-20294,move,517.96,18.921,False
SKU-20295,benefit,633.88,10.666,True
SKU-20296,you,92.5,2.109,True
SKU-20297,when,391.96,0.472,False
SKU-20298,focus,753.99,21.099,True
SKU-20299,history,313.0,18.999,False
SKU-20300,owner,675.32,20.491,True
SKU-20301,organization,795.18,3.1,False
SKU-20302,even,621.43,24.456,True
SKU-20303,fight,816.97,2.022,False
SKU-20304,point,998.06,6.174,True
SKU-20305,whole,904.05,13.179,False
SKU-20306,sing,5.11,24.582,True
SKU-20307,reason,179.29,11.529,False
SKU-20308,reduce,730.61,16.021,True
SKU-20309,I,882.77,18.165,False
SKU-20310,cut,676.86,11.471,False
SKU-20311,individual,113.18,14.137,True
SKU-20312,material,826.67,23.116,False
SKU-20313,street,698.41,17.841,True
SKU-20314,see,117.36,6.435,True
SKU-20315,garden,808.63,20.851,True
SKU-20316,detail,178.03,13.447,True
SKU-20317,six,71.66,21.335,True
SKU-20318,opportunity,787.85,11.934,True
SKU-20319,property,240.18,0.21,True
SKU-20320,together,530.23,3.497,False
SKU-20321,agent,845.82,11.639,False
SKU-20322,enjoy,197.16,7.018,True
SKU-20323,concern,457.88,15.03,True
SKU-20324,industry,531.98,18.988,False
SKU-20325,final,178.49,20.809,True
SKU-20326,actually,761.99,1.609,True
SKU-20327,girl,903.97,23.316,True
SKU-20328,maybe,190.37,8.96,False
SKU-20329,house,911.5,13.934,True
SKU-20330,learn,835.47,13.985,False
SKU-20331,good,671.34,19.457,False
SKU-20332,everyone,798.91,21.422,False
SKU-20333,support,398.69,0.736,True
SKU-20334,say,588.41,15.476,True
SKU-20335,dinner,691.22,14.501,True
SKU-20336,common,488.06,20.453,True
SKU-20337,three,156.81,18.676,False
SKU-20338,lead,675.97,10.092,True
SKU-20339,recent,329.48,6.254,True
SKU-20340,natural,443.4,6.919,False
SKU-20341,reach,406.84,11.497,False
SKU-20342,hear,884.92,2.952,False
SKU-20343,local,660.16,16.961,False
SKU-20344,actually,994.22,13.021,False
SKU-20345,I,89.33,11.618,False
SKU-20346,spring,764.43,8.847,True
SKU-20347,hospital,990.16,13.357,True
SKU-20348,listen,516.9,7.351,False
SKU-20349,fear,946.82,9.332,False
SKU-20350,teacher,478.71,13.285,False
SKU-20351,from,61.18,15.334,True
SKU-20352,when,575.66,0.939,True
SKU-20353,director,818.66,14.365,True
SKU-20354,world,11.87,21.477,False
SKU-20355,letter,10.4,15.292,True
SKU-20356,woman,983.83,11.166,True
SKU-20357,middle,422.59,3.521,True
SKU-20358,event,464.26,0.211,False
SKU-20359,film,854.99,14.586,True
SKU-20360,technology,962.25,15.814,False
SKU-20361,professor,909.38,20.516,False
SKU-20362,accept,66.05,14.809,True
SKU-20363,into,496.47,20.842,True
SKU-20364,student,876.79,9.345,False
SKU-20365,form,13.95,7.859,True
SKU-20366,production,914.43,8.138,False
SKU-20367,behavior,519.95,2.813,False
SKU-20368,pick,257.37,4.834,True
SKU-20369,vote,108.6,19.321,False
SKU-20370,which,89.02,4.704,True
SKU-20371,stay,656.27,1.801,False
SKU-20372,foreign,580.34,2.326,False
SKU-20373,usually,174.03,20.911,True
SKU-20374,feeling,431.85,9.029,True
SKU-20375,baby,557.22,12.399,True
SKU-20376,become,494.6,3.023,False
SKU-20377,scene,796.26,6.575,True
SKU-20378,finally,142.27,16.234,True
SKU-20379,despite,171.98,17.373,False
SKU-20380,stock,886.28,18.372,False
SKU-20381,tend,208.3,20.553,False
SKU-20382,position,227.88,7.607,True
SKU-20383,laugh,172.7,15.814,True
SKU-20384,yet,400.0,11.008,False
SKU-20385,where,916.12,23.482,False
SKU-20386,item,568.8,1.564,True
SKU-20387,room,28.66,21.458,False
SKU-20388,tree,230.82,19.835,False
SKU-20389,trade,444.99,19.107,False
SKU-20390,without,213.16,0.441,True
SKU-20391,behind,608.72,1.575,True
SKU-20392,public,745.79,4.032,False
SKU-20393,source,834.73,2.344,True
SKU-20394,mission,650.96,1.142,True
SKU-20395,bank,506.94,11.401,False
SKU-20396,start,902.7,5.95,True
SKU-20397,think,935.68,3.374,False
SKU-20398,worker,442.78,7.912,True
SKU-20399,structure,507.71,21.356,False
SKU-20400,maybe,532.33,0.128,False
SKU-20401,else,650.34,19.693,False
SKU-20402,financial,214.45,8.866,False
SKU-20403,cut,901.73,14.982,False
SKU-20404,Republican,844.25,23.737,False
SKU-20405,second,910.86,23.546,False
SKU-20406,notice,430.31,24.415,True
SKU-20407,trade,694.22,6.421,False
SKU-20408,safe,587.73,12.723,False
SKU-20409,everything,44.51,19.787,True
SKU-20410,across,836.57,8.179,True
SKU-20411,team,951.46,17.279,False
SKU-20412,remember,387.07,16.532,False
SKU-20413,enjoy,349.15,20.159,False
SKU-20414,run,598.52,2.096,True
SKU-20415,beautiful,727.17,14.113,False
SKU-20416,middle,468.86,8.053,False
SKU-20417,itself,179.34,13.619,True
SKU-20418,project,209.97,3.51,False
SKU-20419,lose,331.55,6.458,False
SKU-20420,option,646.71,7.513,True
SKU-20421,allow,842.0,19.564,True
SKU-20422,back,541.02,9.636,False
SKU-20423,agreement,63.13,14.253,True
SKU-20424,ability,157.17,0.46,False
SKU-20425,look,614.65,7.706,True
SKU-20426,break,248.37,20.018,True
SKU-20427,nature,746.21,11.27,True
SKU-20428,likely,450.15,18.618,True
SKU-20429,hundred,521.06,21.95,True
SKU-20430,thousand,995.65,7.38,False
SKU-20431,campaign,448.52,3.586,False
SKU-20432,pattern,720.86,17.211,True
SKU-20433,close,695.03,7.028,True
SKU-20434,involve,808.22,23.254,True
SKU-20435,win,313.78,22.263,False
SKU-20436,listen,895.63,23.569,False
SKU-20437,maybe,900.83,22.635,False
SKU-20438,well,395.73,4.403,True
SKU-20439,service,197.64,11.498,True
SKU-20440,week,640.43,24.58,False
SKU-20441,do,277.08,1.749,False
SKU-20442,hit,589.81,8.154,False
SKU-20443,home,959.96,21.246,False
SKU-20444,subject,75.8,9.729,True
SKU-20445,cover,435.01,8.256,True
SKU-20446,yard,41.78,1.665,False
SKU-20447,rate,366.73,11.343,False
SKU-20448,another,629.27,15.563,True
SKU-20449,police,788.11,19.138,True
SKU-20450,seven,877.66,23.972,True
SKU-20451,where,233.08,15.613,True
SKU-20452,increase,684.6,10.058,False
SKU-20453,fire,10.59,10.257,True
SKU-20454,might,543.9,5.201,True
SKU-20455,such,789.78,6.003,False
SKU-20456,so,300.9,16.52,False
SKU-20457,still,406.08,1.126,True
SKU-20458,however,79.43,0.444,True
SKU-20459,collection,385.93,13.252,True
SKU-20460,individual,608.54,7.318,True
SKU-20461,help,474.83,1.362,False
SKU-20462,out,356.57,21.149,True
SKU-20463,value,799.36,10.066,True
SKU-20464,create,696.51,14.265,True
SKU-20465,tough,890.25,11.378,True
SKU-20466,prove,160.07,13.205,False
SKU-20467,Democrat,362.07,7.538,True
SKU-20468,appear,324.49,21.87,False
SKU-20469,resource,969.55,7.538,False
SKU-20470,third,998.06,21.921,False
SKU-20471,require,340.01,19.171,True
SKU-20472,land,161.83,23.228,True
SKU-20473,stuff,486.27,16.789,False
SKU-20474,point,461.91,17.127,False
SKU-20475,century,388.83,9.428,True
SKU-20476,authority,177.78,0.413,False
SKU-20477,tough,120.96,10.843,False
SKU-20478,establish,819.5,0.422,True
SKU-20479,possible,821.6,23.309,True
SKU-20480,box,156.71,4.452,True
SKU-20481,doctor,315.95,17.446,True
SKU-20482,investment,762.79,22.954,False
SKU-20483,consumer,610.68,2.081,True
SKU-20484,figure,379.97,24.473,True
SKU-20485,direction,761.64,22.798,True
SKU-20486,tend,333.64,16.041,False
SKU-20487,public,678.64,0.624,True
SKU-20488,sea,425.93,21.517,True
SKU-20489,whose,270.43,10.354,True
SKU-20490,safe,513.15,24.215,True
SKU-20491,radio,887.95,19.844,False
SKU-20492,affect,896.4,22.468,True
SKU-20493,why,304.03,2.408,True
SKU-20494,another,755.92,15.043,False
SKU-20495,such,599.97,14.38,True
SKU-20496,course,796.03,3.04,False
SKU-20497,should,437.23,15.741,True
SKU-20498,event,966.44,7.401,False
SKU-20499,student,963.93,11.26,True
SKU-20500,guy,893.57,19.281,True
SKU-20501,person,891.43,6.931,False
SKU-20502,turn,874.38,23.815,False
SKU-20503,green,239.49,9.893,True
SKU-20504,southern,640.25,21.682,False
SKU-20505,change,778.02,17.928,False
SKU-20506,focus,904.44,22.913,False
SKU-20507,true,295.64,6.307,True
SKU-20508,gas,408.79,14.456,False
SKU-20509,question,865.22,20.497,True
SKU-20510,art,363.38,22.377,False
SKU-20511,for,724.45,12.882,True
SKU-20512,model,971.02,10.853,True
SKU-20513,appear,803.88,11.301,False
SKU-20514,several,625.49,22.176,False
SKU-20515,specific,850.8,5.232,True
SKU-20516,investment,959.22,21.006,False
SKU-20517,beyond,537.66,19.553,True
SKU-20518,glass,992.66,13.9,False
SKU-20519,check,362.74,18.114,False
SKU-20520,answer,12.11,12.621,False
SKU-20521,vote,493.44,14.615,True
SKU-20522,woman,736.9,22.455,True
SKU-20523,painting,117.66,20.941,True
SKU-20524,play,700.3,18.377,False
SKU-20525,need,872.9,10.406,True
SKU-20526,get,936.54,2.186,False
SKU-20527,accept,99.24,18.422,True
SKU-20528,decision,913.16,0.335,False
SKU-20529,gas,589.15,19.023,False
SKU-20530,finally,866.82,1.991,True
SKU-20531,him,833.16,17.277,True
SKU-20532,level,370.36,14.635,False
SKU-20533,make,111.51,19.777,False
SKU-20534,minute,475.74,17.087,False
SKU-20535,western,36.91,10.87,False
SKU-20536,region,590.34,22.509,False
SKU-20537,become,978.35,11.389,True
SKU-20538,box,697.87,3.225,True
SKU-20539,live,252.15,19.758,False
SKU-20540,as,331.38,24.898,True
SKU-20541,buy,681.06,2.797,False
SKU-20542,politics,796.4,14.914,False
SKU-20543,paper,32.75,7.546,True
SKU-20544,audience,528.49,12.181,False
SKU-20545,both,464.42,19.314,False
SKU-20546,I,921.45,2.111,True
SKU-20547,watch,441.74,18.25,True
SKU-20548,conference,376.79,20.303,False
SKU-20549,point,214.49,1.37,False
SKU-20550,window,881.8,13.29,True
SKU-20551,nor,645.46,4.953,True
SKU-20552,recent,109.75,15.946,True
SKU-20553,debate,674.18,9.791,True
SKU-20554,crime,349.03,2.063,False
SKU-20555,participant,521.89,7.266,False
SKU-20556,peace,831.48,17.761,False
SKU-20557,provide,848.68,23.449,False
SKU-20558,finish,226.33,5.283,True
SKU-20559,no,108.17,2.342,False
SKU-20560,certain,853.93,9.162,True
SKU-20561,write,373.28,14.875,True
SKU-20562,more,212.24,18.218,True
SKU-20563,food,841.53,11.518,False
SKU-20564,admit,285.64,8.338,True
SKU-20565,fall,234.42,21.581,False
SKU-20566,far,356.65,11.866,False
SKU-20567,where,571.21,9.028,False
SKU-20568,so,677.41,7.147,False
SKU-20569,avoid,920.54,21.452,True
SKU-20570,campaign,44.1,1.832,True
SKU-20571,take,451.99,13.237,True
SKU-20572,method,464.9,19.945,True
SKU-20573,charge,560.53,6.012,True
SKU-20574,agency,609.4,21.134,False
SKU-20575,certainly,616.48,17.968,False
SKU-20576,use,804.61,6.209,False
SKU-20577,event,409.3,1.532,True
SKU-20578,foot,723.06,4.234,True
SKU-20579,project,316.83,8.328,False
SKU-20580,full,360.33,15.115,True
SKU-20581,voice,705.32,4.122,False
SKU-20582,culture,712.0,15.565,False
SKU-20583,left,699.82,3.881,False
SKU-20584,argue,138.87,2.565,True
SKU-20585,interview,392.97,6.576,True
SKU-20586,maybe,646.45,18.924,True
SKU-20587,realize,635.66,20.506,True
SKU-20588,international,175.82,1.21,True
SKU-20589,sound,898.22,1.1,False
SKU-20590,model,419.91,11.78,False
SKU-20591,ball,821.47,17.512,False
SKU-20592,lead,526.78,4.461,False
SKU-20593,they,616.51,11.622,True
SKU-20594,these,59.18,2.933,False
SKU-20595,blood,733.33,15.104,False
SKU-20596,senior,749.09,1.758,True
SKU-20597,kitchen,613.59,5.108,False
SKU-20598,themselves,159.81,2.193,True
SKU-20599,make,326.86,9.107,True
SKU-20600,word,805.99,24.153,False
SKU-20601,yourself,369.89,2.298,False
SKU-20602,daughter,608.61,10.166,True
SKU-20603,leg,179.0,19.994,True
SKU-20604,those,890.14,7.485,True
SKU-20605,travel,658.57,0.119,True
SKU-20606,discuss,715.64,6.056,True
SKU-20607,case,416.11,9.712,False
SKU-20608,adult,2.99,1.823,True
SKU-20609,develop,610.26,22.947,True
SKU-20610,might,443.38,16.325,True
SKU-20611,whose,926.76,3.716,True
SKU-20612,sport,841.13,24.662,False
SKU-20613,beat,787.39,15.27,False
SKU-20614,new,268.08,2.975,False
SKU-20615,rich,851.6,18.569,True
SKU-20616,police,623.59,4.583,True
SKU-20617,candidate,704.93,5.059,False
SKU-20618,themselves,662.54,21.413,False
SKU-20619,indeed,314.6,4.99,False
SKU-20620,society,345.39,22.105,False
SKU-20621,dog,271.75,14.118,False
SKU-20622,forget,829.09,9.759,False
SKU-20623,particularly,358.38,10.878,False
SKU-20624,plan,403.87,3.854,False
SKU-20625,hold,586.81,0.636,True
SKU-20626,already,752.82,22.182,False
SKU-20627,play,771.98,7.251,True
SKU-20628,watch,155.28,1.517,False
SKU-20629,analysis,990.5,0.269,False
SKU-20630,bring,867.44,8.753,False
SKU-20631,spend,770.94,8.866,False
SKU-20632,different,994.22,20.859,False
SKU-20633,another,742.83,9.627,False
SKU-20634,right,142.45,8.399,True
SKU-20635,smile,370.49,20.849,False
SKU-20636,close,668.4,18.135,False
SKU-20637,serve,290.51,19.11,True
SKU-20638,occur,754.92,0.413,True
SKU-20639,watch,840.09,24.653,True
SKU-20640,value,323.64,12.11,True
SKU-20641,improve,480.55,10.653,True
SKU-20642,one,591.69,20.883,True
SKU-20643,technology,952.25,24.503,True
SKU-20644,price,877.32,13.918,True
SKU-20645,really,409.39,2.279,False
SKU-20646,in,75.31,5.243,False
SKU-20647,serious,645.17,14.795,False
SKU-20648,suffer,904.13,14.797,True
SKU-20649,born,258.8,13.711,True
SKU-20650,director,547.95,12.425,False
SKU-20651,focus,396.24,20.984,False
SKU-20652,exactly,503.07,16.283,True
SKU-20653,watch,483.52,6.028,False
SKU-20654,order,677.85,12.508,False
SKU-20655,edge,17.83,21.196,False
SKU-20656,prevent,897.61,11.788,True
SKU-20657,charge,189.03,8.402,False
SKU-20658,up,12.2,16.907,True
SKU-20659,bar,284.08,4.261,False
SKU-20660,partner,749.27,9.375,True
SKU-20661,phone,697.4,18.371,True
SKU-20662,knowledge,268.93,22.472,False
SKU-20663,red,907.66,17.658,False
SKU-20664,time,767.51,11.323,False
SKU-20665,focus,776.52,10.089,False
SKU-20666,decade,424.29,2.03,True
SKU-20667,positive,220.0,17.262,True
SKU-20668,put,884.43,2.982,True
SKU-20669,record,656.37,5.881,True
SKU-20670,second,859.36,1.028,False
SKU-20671,activity,655.96,24.242,True
SKU-20672,sport,967.48,21.442,False
SKU-20673,society,178.72,24.371,True
SKU-20674,my,283.45,10.787,False
SKU-20675,fact,450.93,2.658,False
SKU-20676,effect,317.05,2.322,True
SKU-20677,different,645.66,5.327,False
SKU-20678,science,556.18,11.008,False
SKU-20679,focus,868.28,20.153,True
SKU-20680,peace,737.09,19.458,True
SKU-20681,possible,861.89,11.398,True
SKU-20682,which,967.95,2.545,False
SKU-20683,effect,448.33,22.043,False
SKU-20684,return,517.91,18.886,False
SKU-20685,although,456.52,4.039,False
SKU-20686,believe,823.77,11.328,True
SKU-20687,as,678.02,22.711,True
SKU-20688,capital,412.2,22.379,False
SKU-20689,act,106.7,19.138,False
SKU-20690,major,300.92,23.933,True
SKU-20691,beyond,575.19,11.459,False
SKU-20692,wrong,954.62,19.735,False
SKU-20693,rest,596.52,1.909,False
SKU-20694,there,258.25,22.231,True
SKU-20695,south,392.59,11.143,True
SKU-20696,commercial,366.06,3.771,True
SKU-20697,admit,311.13,10.666,False
SKU-20698,well,201.73,6.797,False
SKU-20699,citizen,724.62,10.232,False
SKU-20700,travel,938.53,2.195,True
SKU-20701,walk,989.85,13.339,True
SKU-20702,production,599.54,0.664,True
SKU-20703,add,39.67,22.187,False
SKU-20704,focus,359.25,13.283,False
SKU-20705,include,766.17,10.41,True
SKU-20706,material,86.83,15.393,False
SKU-20707,what,485.38,0.89,False
SKU-20708,less,100.88,5.625,False
SKU-20709,machine,635.15,5.532,True
SKU-20710,feeling,493.18,6.297,False
SKU-20711,expect,172.61,12.516,False
SKU-20712,other,49.12,21.446,False
SKU-20713,some,284.86,22.079,False
SKU-20714,their,765.15,24.553,False
SKU-20715,still,430.13,14.642,True
SKU-20716,effect,22.0,19.546,True
SKU-20717,book,666.6,11.104,True
SKU-20718,hard,960.93,9.371,False
SKU-20719,physical,128.04,21.197,True
SKU-20720,minute,303.99,11.774,False
SKU-20721,if,412.55,1.421,False
SKU-20722,leader,554.05,4.978,False
SKU-20723,like,861.7,13.88,False
SKU-20724,level,496.83,2.102,False
SKU-20725,public,28.02,0.71,True
SKU-20726,above,287.9,12.347,True
SKU-20727,wall,208.46,7.253,False
SKU-20728,leg,799.76,22.956,False
SKU-20729,unit,692.85,10.756,True
SKU-20730,tell,54.74,9.445,False
SKU-20731,tax,494.61,13.286,True
SKU-20732,ago,155.87,21.362,True
SKU-20733,time,916.62,2.286,True
SKU-20734,federal,164.97,5.897,False
SKU-20735,police,52.31,12.794,True
SKU-20736,close,81.3,18.234,True
SKU-20737,any,154.21,8.599,True
SKU-20738,care,58.83,23.165,True
SKU-20739,including,420.75,11.262,False
SKU-20740,president,391.87,7.736,True
SKU-20741,arrive,903.12,21.325,False
SKU-20742,sell,766.52,24.751,False
SKU-20743,month,468.57,19.06,False
SKU-20744,learn,963.76,6.887,False
SKU-20745,standard,939.71,13.091,False
SKU-20746,protect,109.32,7.648,True
SKU-20747,fill,215.35,2.531,True
SKU-20748,article,511.15,11.586,False
SKU-20749,blood,756.14,1.511,False
SKU-20750,instead,188.34,10.696,True
SKU-20751,several,588.92,23.53,False
SKU-20752,paper,886.93,18.43,False
SKU-20753,would,815.02,18.355,False
SKU-20754,actually,86.42,12.933,True
SKU-20755,skin,688.72,2.982,True
SKU-20756,important,897.84,0.935,False
SKU-20757,American,885.51,16.525,False
SKU-20758,everything,639.89,22.366,False
SKU-20759,series,549.62,15.387,True
SKU-20760,thing,214.22,2.128,False
SKU-20761,smile,24.83,4.663,True
SKU-20762,exactly,866.06,23.107,True
SKU-20763,trade,454.42,20.1,False
SKU-20764,east,48.86,6.307,True
SKU-20765,hand,34.18,22.339,True
SKU-20766,sport,342.31,19.501,False
SKU-20767,feeling,225.66,14.99,True
SKU-20768,politics,702.54,16.038,False
SKU-20769,unit,240.69,1.65,False
SKU-20770,skill,529.19,22.566,True
SKU-20771,culture,274.67,24.569,False
SKU-20772,tough,420.63,11.721,False
SKU-20773,age,45.43,16.75,True
SKU-20774,exactly,239.84,6.583,False
SKU-20775,her,246.9,9.738,True
SKU-20776,how,495.47,18.48,True
SKU-20777,side,198.24,15.174,False
SKU-20778,center,967.34,0.526,True
SKU-20779,when,176.23,19.988,True
SKU-20780,young,391.36,0.767,False
SKU-20781,majority,482.53,11.837,True
SKU-20782,remain,952.04,9.552,False
SKU-20783,company,163.32,4.592,True
SKU-20784,old,248.32,18.663,False
SKU-20785,fear,622.79,11.64,True
SKU-20786,war,583.48,18.448,False
SKU-20787,themselves,136.96,8.186,False
SKU-20788,above,674.81,16.658,True
SKU-20789,ago,576.0,22.454,True
SKU-20790,know,12.08,1.398,False
SKU-20791,television,295.53,7.891,True
SKU-20792,soon,407.48,5.068,True
SKU-20793,possible,382.51,0.385,True
SKU-20794,character,268.31,24.403,True
SKU-20795,begin,639.21,8.376,True
SKU-20796,yes,830.23,23.987,False
SKU-20797,life,464.24,21.871,False
SKU-20798,surface,481.16,13.498,False
SKU-20799,activity,442.66,9.069,False
SKU-20800,happen,710.15,18.902,True
SKU-20801,issue,98.91,0.319,False
SKU-20802,study,61.26,9.521,False
SKU-20803,anything,819.47,3.993,True
SKU-20804,religious,48.68,23.245,False
SKU-20805,assume,489.0,13.055,False
SKU-20806,brother,504.54,3.897,False
SKU-20807,special,29.31,17.504,False
SKU-20808,prevent,361.85,11.434,True
SKU-20809,begin,203.62,10.25,True
SKU-20810,lot,782.12,15.23,True
SKU-20811,suggest,656.09,19.995,True
SKU-20812,Mr,394.01,15.269,True
SKU-20813,thought,983.83,12.326,True
SKU-20814,drop,147.39,10.044,False
SKU-20815,need,824.85,21.041,True
SKU-20816,former,244.91,17.246,True
SKU-20817,break,208.24,23.927,False
SKU-20818,write,134.99,14.341,True
SKU-20819,sing,885.09,6.781,False
SKU-20820,address,801.91,20.636,True
SKU-20821,owner,564.17,6.399,False
SKU-20822,after,517.59,18.436,True
SKU-20823,middle,495.41,16.469,False
SKU-20824,if,658.79,23.95,True
SKU-20825,agency,621.13,21.743,False
SKU-20826,you,150.94,2.739,False
SKU-20827,society,517.4,0.478,False
SKU-20828,thus,410.14,10.759,True
SKU-20829,enough,846.91,7.232,False
SKU-20830,place,25.77,16.794,True
SKU-20831,week,353.49,11.058,False
SKU-20832,sport,732.26,6.984,True
SKU-20833,issue,865.07,10.641,True
SKU-20834,some,174.38,1.885,True
SKU-20835,some,579.45,21.336,True
SKU-20836,do,686.32,15.066,True
SKU-20837,Congress,419.7,17.715,False
SKU-20838,woman,588.92,3.115,True
SKU-20839,while,702.18,7.811,False
SKU-20840,school,180.99,4.529,True
SKU-20841,professor,285.43,4.261,False
SKU-20842,half,849.27,10.559,False
SKU-20843,big,816.5,21.069,True
SKU-20844,TV,128.0,23.929,True
SKU-20845,authority,207.4,17.459,False
SKU-20846,step,111.18,13.893,True
SKU-20847,nothing,598.77,11.774,False
SKU-20848,window,701.54,3.851,False
SKU-20849,way,513.39,21.873,True
SKU-20850,without,708.47,24.838,False
SKU-20851,question,980.94,13.141,False
SKU-20852,when,181.94,14.306,False
SKU-20853,yeah,207.68,18.494,False
SKU-20854,actually,297.72,20.677,False
SKU-20855,receive,708.79,20.829,False
SKU-20856,phone,104.58,5.38,True
SKU-20857,cut,889.62,19.872,False
SKU-20858,meet,915.21,2.046,False
SKU-20859,treat,820.1,6.436,True
SKU-20860,recently,151.34,23.354,True
